source,target,weight,x1,y1,x2,y2
6,25,16,-0.029277788257468594,0.32482770094692437,-0.46307079576100046,0.19523406388381692
6,26,12,-0.029277788257468594,0.32482770094692437,0.6632800448163466,0.24634326516829094
6,27,8,-0.029277788257468594,0.32482770094692437,0.6683260900944658,-0.28842106166680087
6,28,15,-0.029277788257468594,0.32482770094692437,0.05784133859112831,0.8456759407621954
6,29,8,-0.029277788257468594,0.32482770094692437,-0.42756997608733455,-0.4913646588743747
6,30,6,-0.029277788257468594,0.32482770094692437,-0.7580974182370418,-0.052942710383485775
6,31,8,-0.029277788257468594,0.32482770094692437,-0.16680067181873087,-0.5866061709913019
6,32,6,-0.029277788257468594,0.32482770094692437,-0.6394319794110218,-0.5138284740843441
6,33,4,-0.029277788257468594,0.32482770094692437,-0.9702254131446048,0.02280371601868053
6,34,18,-0.029277788257468594,0.32482770094692437,-0.5620638850267037,0.5861677298486417
6,35,6,-0.029277788257468594,0.32482770094692437,-0.40407665801114184,0.8659187432431569
6,36,5,-0.029277788257468594,0.32482770094692437,0.42860435339319186,-0.7974205670198969
6,37,5,-0.029277788257468594,0.32482770094692437,-0.7990385903535291,0.3907332379075222
6,38,10,-0.029277788257468594,0.32482770094692437,0.5275946926997845,0.42421979203099397
6,39,6,-0.029277788257468594,0.32482770094692437,0.04046110556779338,-0.719615202678075
6,40,3,-0.029277788257468594,0.32482770094692437,0.23856797055765772,-0.9999999999999999
6,41,2,-0.029277788257468594,0.32482770094692437,0.8630879815018315,-0.551770484022588
6,42,6,-0.029277788257468594,0.32482770094692437,-0.17823431855398547,-0.958848521159596
6,43,8,-0.029277788257468594,0.32482770094692437,-0.6456273330028174,-0.2530240159740244
6,44,8,-0.029277788257468594,0.32482770094692437,0.3534272590187244,0.9621448749193757
6,45,5,-0.029277788257468594,0.32482770094692437,0.5600945403313623,-0.6177891248615215
6,46,4,-0.029277788257468594,0.32482770094692437,-0.8990526681948372,-0.41348307801494005
6,47,6,-0.029277788257468594,0.32482770094692437,0.7112686777064772,0.7323111536757132
6,48,7,-0.029277788257468594,0.32482770094692437,0.9237384090559083,0.01309021814380398
6,49,4,-0.029277788257468594,0.32482770094692437,0.9142953786184649,0.266611123522485
6,50,3,-0.029277788257468594,0.32482770094692437,-0.5147079836915214,-0.9085752902100498
7,8,20,0.18086727385098453,0.07936361159165517,-0.24477651657264093,0.03049054589406983
7,9,22,0.18086727385098453,0.07936361159165517,0.3063083890041166,-0.031268660360762965
7,10,18,0.18086727385098453,0.07936361159165517,0.2853825793808915,0.26778283456457364
7,11,16,0.18086727385098453,0.07936361159165517,-0.07760015160996597,-0.2727796423381356
7,12,14,0.18086727385098453,0.07936361159165517,-0.3612335446254146,-0.13072061658148207
7,13,35,0.18086727385098453,0.07936361159165517,-0.17414907463499993,0.16241378860332248
7,14,12,0.18086727385098453,0.07936361159165517,-0.29260368153837424,0.4639072928352319
7,15,14,0.18086727385098453,0.07936361159165517,0.3749746504723243,-0.22071078627259272
7,16,14,0.18086727385098453,0.07936361159165517,0.1847957138275213,0.43716077707436
7,17,12,0.18086727385098453,0.07936361159165517,-0.15992424504604488,0.5392952989975277
7,18,10,0.18086727385098453,0.07936361159165517,0.10439313771894815,0.6094115114583526
7,19,10,0.18086727385098453,0.07936361159165517,0.289120988054456,-0.47234333107571613
7,20,10,0.18086727385098453,0.07936361159165517,0.6053933558548424,0.036794751112321715
7,21,10,0.18086727385098453,0.07936361159165517,-0.216698008349638,-0.4073726414366538
7,22,10,0.18086727385098453,0.07936361159165517,-0.11262646564620453,0.7476247142983786
7,23,8,0.18086727385098453,0.07936361159165517,-0.6351225889171411,0.16808733520079266
7,24,8,0.18086727385098453,0.07936361159165517,0.3905643028184438,0.641155633920719
7,25,12,0.18086727385098453,0.07936361159165517,-0.46307079576100046,0.19523406388381692
7,26,12,0.18086727385098453,0.07936361159165517,0.6632800448163466,0.24634326516829094
7,27,8,0.18086727385098453,0.07936361159165517,0.6683260900944658,-0.28842106166680087
